id_solicitud,fecha_solicitud,edad,ingresos_anuales,situacion_laboral,antiguedad_empleo,estado_civil,num_dependientes,importe_solicitado,plazo_meses,tipo_credito,num_creditos_activos,ratio_endeudamiento,historial_pagos,tiene_aval,provincia,scoring_externo,color_favorito,signo_zodiaco,impago,col_ruido_1,col_ruido_2,col_ruido_3,col_ruido_4,col_ruido_5,col_ruido_6,col_ruido_7,col_ruido_8,col_ruido_9,col_ruido_10,col_ruido_11,col_ruido_12,col_ruido_13,col_ruido_14,col_ruido_15,col_ruido_16,col_ruido_17,col_ruido_18,col_ruido_19,col_ruido_20,col_ruido_21,col_ruido_22,col_ruido_23,col_ruido_24,col_ruido_25,col_ruido_26,col_ruido_27,col_ruido_28,col_ruido_29,col_ruido_30
4592,2022-01-29,32,16591.22,jubilado,2.1,casado,3,5059.73,12,tarjeta,2,0.223,bueno,0,Cordoba,748.0,morado,aries,0,2.0,1.188,3.0,0.758,5.5597,-1.0621,3.0,7.879,0.0,-1.3677,7.1999,1.124,0.7271,1.0,-0.5693,-0.5087,2.0,6.0,4.2583,9.3524,1.0946,-0.7595,0.3959,1.0,3.0,-1.5337,0.1498,-1.0386,5.3915,0.0
4267,2022-09-14,44,38150.7,empleado,15.2,soltero,1,241235.37,240,hipoteca,4,0.172,bueno,0,Sevilla,682.0,morado,geminis,0,4.0,1.589,1.0,-2.3342,6.2635,-0.4283,0.0,1.1881,4.0,0.6222,-2.1256,-0.6551,0.3294,2.0,1.3771,0.4429,3.0,0.0,-0.7154,-6.8692,1.3297,-0.3376,-9.0278,3.0,5.0,2.6412,-0.0133,-6.2987,-7.8427,3.0
3932,2022-02-24,50,26754.88,autonomo,17.3,casado,3,19203.87,24,personal,1,0.578,bueno,0,Alicante,785.0,verde,acuario,0,2.0,-0.1199,2.0,-0.5413,5.4694,-0.3258,2.0,0.4334,0.0,1.0436,0.9549,1.5819,-0.9119,1.0,0.3234,-0.8264,1.0,2.0,-1.2228,4.609,-1.6064,-0.946,3.5093,0.0,0.0,-7.8157,-1.9454,-4.4772,-9.1288,3.0
2719,2023-02-28,31,34915.64,empleado,1.0,casado,2,14267.74,24,auto,0,0.192,regular,0,Bilbao,569.0,rojo,tauro,0,3.0,0.8298,1.0,0.9283,-7.3441,0.5489,2.0,1.6716,2.0,-1.9201,8.2303,0.1036,-1.2681,1.0,1.145,-1.0439,4.0,3.0,8.5859,2.183,-0.4501,-0.6128,1.1766,2.0,5.0,4.6274,-1.6245,-8.3147,-2.8414,2.0
4772,2023-07-11,37,40937.49,autonomo,15.9,divorciado,4,23657.2,48,personal,2,0.102,malo,1,Sevilla,694.0,blanco,piscis,0,4.0,-0.1175,3.0,-0.1517,-8.2204,0.3056,1.0,-0.1736,5.0,0.0718,-1.0476,-0.8896,-0.6268,4.0,-2.2849,-1.5457,5.0,4.0,1.569,4.3461,-0.1964,-0.7014,-8.9886,3.0,3.0,2.7408,-0.0901,5.2477,-7.3642,5.0
4123,2023-12-21,37,33155.71,empleado,16.7,soltero,3,204782.83,300,hipoteca,0,0.39,malo,0,Zaragoza,534.0,negro,geminis,1,2.0,0.9387,4.0,-0.8482,0.6288,-0.0981,2.0,-7.6613,1.0,-0.3118,8.0391,-0.1402,0.362,2.0,-0.4556,0.1042,1.0,4.0,2.2755,-6.733,-0.5791,0.0662,-8.4074,1.0,3.0,-9.8331,-0.238,9.0607,-7.5747,3.0
1862,2022-08-05,67,,autonomo,23.3,divorciado,1,23853.16,48,personal,1,0.324,bueno,0,Madrid,518.0,verde,tauro,0,1.0,-0.6902,1.0,0.7231,-7.0208,1.0576,2.0,0.6466,3.0,-1.3531,6.7906,0.8542,-0.954,2.0,0.8372,0.0872,4.0,3.0,7.2141,5.354,1.7385,-0.4017,8.1419,4.0,0.0,1.4525,-0.721,4.6854,-9.7251,3.0
641,2023-05-05,28,16758.44,jubilado,3.1,soltero,2,3202.96,36,tarjeta,1,0.176,regular,0,Bilbao,706.0,negro,tauro,0,1.0,0.4228,3.0,0.7765,1.6388,-0.2606,5.0,6.0587,1.0,0.5668,5.0916,1.0122,0.3212,2.0,0.174,0.0265,2.0,1.0,-7.948,-5.5291,1.8628,-0.36,1.7354,3.0,5.0,2.1261,0.7437,8.9857,-6.0373,1.0
3049,2022-05-04,51,22575.25,empleado,15.9,casado,0,3794.38,6,tarjeta,0,0.324,bueno,1,Alicante,695.0,verde,cancer,0,2.0,0.599,1.0,0.6874,-3.0235,-0.6328,1.0,2.3761,3.0,1.0483,7.9767,0.66,0.8317,2.0,-0.2232,0.7429,7.0,3.0,-0.5056,5.3326,1.2039,-0.0818,-3.7098,3.0,4.0,5.6407,-1.2057,-8.2864,8.942,7.0
638,2022-08-05,35,39459.23,empleado,10.2,casado,4,45721.79,36,auto,0,0.098,malo,0,Las Palmas,601.0,azul,tauro,0,2.0,1.3364,1.0,0.6151,2.551,-0.2058,3.0,-7.485,1.0,0.5346,6.7417,0.0252,-0.7398,3.0,1.3224,-0.4325,4.0,5.0,6.6607,8.3686,0.0672,1.048,-7.1757,1.0,0.0,-1.1452,0.7594,-2.7209,-8.5622,1.0
4904,2023-06-10,49,48977.61,empleado,19.6,casado,3,14719.23,12,personal,1,0.162,regular,0,Las Palmas,697.0,azul,cancer,0,2.0,1.1008,5.0,-1.4651,7.7043,-0.031,5.0,-2.2035,0.0,-0.9447,-3.2218,-0.3866,-0.2406,1.0,0.2074,0.2737,1.0,6.0,-0.3418,0.2284,-0.5535,-1.1751,6.2485,2.0,3.0,6.9725,-1.5669,6.8931,-0.0484,3.0
4800,2023-02-10,47,-18549.01,autonomo,8.5,casado,1,19696.22,36,personal,1,0.411,bueno,1,Malaga,645.0,blanco,acuario,1,4.0,0.1428,3.0,-0.2518,1.9355,-1.4726,2.0,-0.9028,3.0,-0.1258,1.1754,1.1609,-1.0752,2.0,0.7655,2.0141,5.0,1.0,1.4865,-3.5546,-1.7696,1.2021,0.5118,2.0,5.0,-8.1014,-1.0905,4.0789,-0.6117,2.0
3048,2023-07-10,35,10482.86,desempleado,0.0,casado,4,31461.8,60,auto,1,0.519,malo,1,Valladolid,850.0,naranja,acuario,1,6.0,-1.0527,3.0,-0.9314,-1.5485,0.3529,2.0,3.9278,2.0,-1.9023,2.3518,-1.0275,0.0192,1.0,-1.0959,0.4075,3.0,5.0,3.0331,8.8263,0.038,-0.0388,8.1885,4.0,1.0,3.0415,-1.1303,-3.8775,-9.0797,7.0
2097,2023-11-18,19,15869.73,autonomo,0.6,soltero,2,185353.45,120,hipoteca,0,0.373,malo,0,Vigo,548.0,morado,aries,0,3.0,1.1703,4.0,0.5226,9.1031,0.8549,6.0,1.9492,2.0,0.218,-3.0073,-0.5717,1.6354,2.0,-1.1325,1.5703,4.0,5.0,5.6236,3.5714,-0.2752,-1.8705,1.7812,0.0,3.0,6.8886,0.5145,5.2741,-2.6307,2.0
2527,2022-12-08,53,42175.06,empleado,6.1,casado,2,13138.21,12,personal,2,0.273,regular,0,Zaragoza,568.0,naranja,escorpio,0,2.0,-0.7469,2.0,-1.4272,9.5194,-0.3932,1.0,2.1678,2.0,-0.2754,9.2039,-0.7266,-0.8613,2.0,0.0611,-0.2297,6.0,1.0,-5.8467,6.8059,-0.7447,-0.5583,4.071,1.0,2.0,-7.7417,0.6768,-2.9933,7.025,1.0
3139,2022-12-09,35,21151.66,jubilado,9.1,soltero,1,22146.63,48,auto,4,0.177,bueno,0, Sevilla ,701.0,verde,piscis,0,5.0,-0.7898,8.0,-0.3675,-3.4172,-0.7049,4.0,-4.0495,3.0,-1.2519,7.8105,-1.4234,0.1814,1.0,1.0012,-0.9295,5.0,2.0,2.8782,4.8075,-0.7057,0.7119,-9.683,2.0,1.0,-8.6004,-0.9453,6.1288,-7.9264,4.0
3748,2023-12-21,39,18338.7,jubilado,2.1,casado,3,3240.53,36,tarjeta,1,0.308,bueno,0,Malaga,603.0,morado,geminis,0,3.0,-0.2643,7.0,0.9476,3.8609,0.9738,7.0,7.2235,4.0,1.0563,4.3144,-0.931,1.4154,2.0,0.1029,0.3631,3.0,0.0,-6.1244,5.8494,0.169,-0.2737,9.5526,4.0,3.0,-7.2391,1.971,2.0501,4.632,4.0
2900,2022-05-28,33,,autonomo,12.0,divorciado,0,25557.09,24,personal,2,0.222,bueno,0,Valladolid,615.0,blanco,escorpio,0,4.0,0.856,3.0,-0.9242,-1.9862,-0.2711,3.0,-5.0037,1.0,0.1144,9.2695,-0.2795,-2.1856,1.0,-1.1895,0.5603,3.0,3.0,4.2042,9.9772,-0.3796,0.7933,-9.4849,0.0,4.0,6.2384,-1.226,-7.7909,-3.22,2.0
922,2023-02-22,38,47236.49,autonomo,15.8,casado,0,175838.5,180,hipoteca,3,0.255,bueno,0,Cordoba,509.0,morado,geminis,0,2.0,0.2127,0.0,-0.9933,-4.4511,-0.6791,2.0,-6.0416,3.0,-0.3656,-9.6204,1.2067,-0.046,2.0,1.0535,1.517,1.0,3.0,4.2858,2.6118,0.9019,-1.482,-5.5467,1.0,3.0,-1.446,1.3576,6.8195,-9.2188,2.0
547,2022-11-10,41,7375.58,jubilado,4.5,casado,2,149740.58,360,hipoteca,0,0.365,bueno,0,Gijon,602.0,verde,cancer,0,2.0,-0.8656,0.0,-0.4206,-8.5753,0.6182,4.0,-3.9599,1.0,0.4777,1.2543,-0.62,-0.2921,2.0,-0.182,-0.3611,1.0,0.0,2.1221,6.0199,-0.4575,-0.0207,6.9161,5.0,4.0,-0.3613,0.9038,-9.7273,8.907,3.0
3740,2023-08-31,24,27336.01,empleado,5.5,soltero,1,97719.46,300,hipoteca,0,0.586,bueno,1,Valencia,641.0,negro,capricornio,0,1.0,1.7794,4.0,0.3432,9.9322,0.9125,3.0,3.8592,4.0,-2.7767,-3.5578,-0.3848,0.1181,2.0,1.3807,-0.2924,9.0,4.0,-2.7019,-0.1056,-0.5074,-1.2578,9.2139,5.0,3.0,6.8835,0.6384,3.8212,-8.599,4.0
1901,2023-01-26,31,19567.83,autonomo,10.5,casado,3,6034.02,24,personal,2,0.23,bueno,0,Murcia,651.0,azul,aries,0,2.0,-0.986,4.0,2.2257,-1.747,0.7302,1.0,-3.6878,1.0,0.1615,2.8609,-0.2427,0.2817,3.0,1.2468,1.117,2.0,3.0,-9.9699,-3.4878,0.4504,-1.5861,8.3266,3.0,4.0,-2.5087,0.9484,6.446,7.181,3.0
2029,2023-01-19,33,30917.05,empleado,4.0,divorciado,1,22824.41,48,personal,1,0.126,bueno,0,Bilbao,611.0,naranja,tauro,0,5.0,1.6856,2.0,-0.1562,0.5111,-0.5929,2.0,4.494,1.0,-2.1035,2.0802,0.1773,0.7501,2.0,-0.7447,-0.335,6.0,2.0,8.6291,-2.2899,-0.3872,3.0598,0.8967,4.0,5.0,-8.1886,0.8436,-5.4247,9.6925,5.0
2302,2022-04-16,27,-10260.77,autonomo,2.8,casado,2,21291.03,60,personal,0,0.615,malo,1,Barcelona,678.0,rojo,sagitario,1,3.0,-0.6505,5.0,-2.5061,-7.0289,1.0846,1.0,1.095,2.0,2.0167,5.9064,0.5169,0.7865,3.0,-0.9941,-0.193,7.0,1.0,7.4922,-7.2125,-0.1079,-2.8785,-7.1146,1.0,5.0,-2.1096,-1.0355,4.1884,3.709,4.0
1886,2022-05-12,27,16774.59,jubilado,5.9,casado,2,29319.01,36,auto,0,0.078,malo,1,Barcelona,591.0,rojo,capricornio,0,2.0,-1.5745,1.0,0.4018,9.7526,1.2645,4.0,-5.7578,4.0,-0.1075,-8.9991,1.8137,0.0385,3.0,1.3409,0.2043,1.0,1.0,-8.8665,4.1741,0.619,-1.1401,1.0416,3.0,5.0,-1.6534,-0.3034,-5.8849,-0.4632,3.0
1643,2022-11-23,36,33177.81,empleado,5.0,casado,0,140687.41,360,hipoteca,0,0.692,bueno,0, Zaragoza ,682.0,morado,capricornio,0,1.0,0.8752,3.0,1.2378,0.9626,0.183,7.0,9.6986,1.0,0.6649,9.3009,-0.3564,-0.0794,0.0,0.8211,-0.1849,4.0,0.0,-4.2677,9.8812,-1.3358,-0.2937,1.4686,2.0,1.0,-4.2551,-0.6819,8.7816,-0.9364,3.0
4399,2022-02-20,38,8305.43,autonomo,16.2,casado,2,22722.39,60,personal,1,0.356,malo,1,Vigo,509.0,amarillo,capricornio,1,5.0,0.8624,2.0,0.3448,-8.9147,1.5503,3.0,-9.6623,5.0,0.2936,7.3507,-1.9552,-0.1754,1.0,1.4363,-1.7501,1.0,3.0,8.0301,2.1553,-0.3309,-0.8187,6.0195,1.0,1.0,1.911,-0.3091,6.0449,9.911,5.0
4859,2022-07-11,41,23258.93,empleado,4.1,divorciado,2,107415.15,120,hipoteca,0,0.223,bueno,0,Vigo,649.0,rojo,libra,0,2.0,1.3503,0.0,1.801,4.9884,-1.8412,6.0,8.0505,5.0,0.6569,9.5228,-0.0508,-0.4777,2.0,2.4963,1.0916,7.0,4.0,-0.1678,-3.788,1.1642,1.5516,3.1402,3.0,2.0,-2.427,-0.3882,5.6349,-8.0493,3.0
2098,2023-09-21,30,7685.83,desempleado,0.0,casado,0,40689.46,60,auto,0,0.255,bueno,0,Palma,615.0,negro,capricornio,0,4.0,-0.8148,3.0,-1.7676,-1.3654,0.364,1.0,3.2458,6.0,2.3319,5.7285,1.5597,-0.9507,3.0,0.1068,-0.1579,8.0,1.0,-4.1131,9.2734,-1.2001,-0.5363,-2.8081,4.0,6.0,-8.4482,0.7171,-0.8976,4.4402,3.0
4402,2022-03-28,18,60150.94,empleado,0.0,divorciado,2,241143.93,240,hipoteca,3,0.218,bueno,0,Palma,609.0,negro,leo,0,4.0,-0.5041,1.0,0.8603,3.4181,0.5112,4.0,-3.8769,4.0,0.3509,-2.5442,1.0512,0.5335,3.0,-0.543,-1.73,0.0,5.0,7.9661,9.0894,-0.2735,0.521,-7.6002,2.0,3.0,-5.1453,0.5727,0.2741,-7.2758,2.0
3634,2023-07-10,24,5446.72,empleado,2.1,viudo,1,27614.91,60,auto,0,0.154,malo,1,Murcia,689.0,morado,geminis,0,4.0,0.4662,5.0,0.9649,8.4002,0.6754,3.0,-9.6143,2.0,0.0623,2.2447,1.9884,-0.7146,4.0,0.3959,-0.2353,4.0,2.0,-3.9303,-7.823,0.7837,0.7075,-0.9193,3.0,4.0,4.6099,-1.6171,8.4732,-3.9468,7.0
4540,2023-09-27,46,37453.95,empleado,12.9,divorciado,3,8606.71,6,tarjeta,3,0.224,regular,0,Alicante,703.0,rojo,virgo,0,2.0,-0.4626,2.0,1.3227,-9.5811,1.6868,5.0,-0.1075,5.0,0.4131,-2.3241,-1.1246,-0.171,1.0,-0.8425,-0.6673,7.0,2.0,4.5535,4.4837,1.2142,-1.1399,0.2989,0.0,3.0,-4.0139,0.4703,-8.4238,0.3777,3.0
2808,2022-08-15,59,25926.16,empleado,21.2,soltero,2,13121.42,24,personal,2,0.079,bueno,1,Bilbao,602.0,naranja,tauro,0,3.0,-1.6952,1.0,-0.91,-6.7802,0.4614,2.0,1.8684,2.0,0.6996,5.2322,-1.9134,-0.8108,3.0,1.0726,-0.7089,2.0,4.0,-6.4321,-4.3347,0.5749,0.0943,-4.534,0.0,2.0,-4.313,1.2995,-4.0172,-4.8221,3.0
837,2023-08-14,35,27135.78,autonomo,5.4,casado,1,192084.95,180,hipoteca,1,0.712,bueno,0,Gijon,468.0,blanco,geminis,1,0.0,0.0046,4.0,-2.4599,1.2289,-0.3578,2.0,-0.482,5.0,-0.8667,-5.7513,-1.0382,-0.5658,4.0,-1.607,0.2657,2.0,12.0,-5.9499,-0.2619,-0.2928,-0.087,-9.6156,3.0,4.0,-5.4946,1.4495,7.8214,5.8262,0.0
602,2023-07-23,48,30230.16,empleado,17.0,casado,1,31788.68,72,auto,0,0.246,regular,1,Madrid,489.0,naranja,piscis,0,5.0,-0.9564,2.0,0.517,7.5377,-0.9168,5.0,-5.9204,4.0,-0.514,6.2383,1.7362,0.4229,6.0,0.5585,0.8876,2.0,2.0,3.1254,-1.2986,1.4353,0.5352,1.9322,6.0,3.0,3.5472,-3.041,9.772,-6.7913,3.0
2185,2023-04-08,20,23827.16,empleado,0.6,casado,3,1716.97,48,personal,0,0.219,bueno,0,Zaragoza,581.0,blanco,piscis,0,2.0,-1.612,3.0,-1.5922,-4.4742,-0.3047,3.0,9.2346,2.0,-1.1269,7.8626,-1.7572,0.2404,5.0,0.3949,-0.5587,1.0,0.0,-1.3374,-2.0281,-1.1234,-0.4739,-9.274,3.0,4.0,8.4107,-1.011,2.1445,5.9986,1.0
3942,2022-08-16,23,27041.89,empleado,2.9,soltero,1,31656.68,60,auto,1,0.265,bueno,1,Palma,686.0,naranja,tauro,0,3.0,-0.1217,4.0,1.4162,-3.3079,1.169,8.0,-4.9007,2.0,1.4995,-2.4159,-0.5535,-1.7535,2.0,-0.185,-0.265,5.0,1.0,0.2719,0.9079,0.3139,0.551,9.4062,3.0,2.0,-2.0916,0.4358,-1.7081,-4.173,3.0
2529,2022-03-05,36,46811.97,autonomo,15.2,viudo,4,11116.16,24,personal,3,0.115,bueno,1,Valladolid,687.0,morado,leo,0,2.0,-0.3489,4.0,-0.068,-5.283,-1.2045,3.0,-5.0029,4.0,-0.266,-2.7365,0.3445,0.2844,5.0,0.2521,3.1215,4.0,2.0,-1.9501,-7.9605,-1.4313,-0.9926,-1.0603,2.0,1.0,-2.5196,1.3623,2.6859,-4.9609,5.0
4352,2023-02-18,46,9473.5,desempleado,0.0,casado,2,1239.57,12,personal,3,0.465,bueno,0,Las Palmas,723.0,blanco,capricornio,1,4.0,-0.2512,3.0,1.7699,6.2736,0.2837,2.0,-7.3033,0.0,-0.2121,-0.2529,1.7049,0.5839,4.0,0.5689,-1.2336,2.0,5.0,8.5219,5.8067,0.681,0.4577,9.5144,1.0,3.0,9.8227,0.5456,-3.158,-8.4069,2.0
1583,2023-01-12,39,30492.8,empleado,20.0,divorciado,1,5916.83,60,personal,2,0.71,regular,0,Barcelona,626.0,verde,virgo,0,2.0,1.1942,3.0,-0.4777,-5.9896,0.8724,3.0,0.554,3.0,0.2483,-3.3729,0.0443,-0.0855,4.0,0.1744,-0.2739,2.0,3.0,-5.9935,9.8959,-0.8493,1.3017,5.6858,3.0,2.0,9.2139,1.3945,7.2983,-0.0612,2.0
4311,2023-01-15,36,35214.34,empleado,8.9,divorciado,0,11079.16,48,personal,1,0.46,regular,0,Vigo,824.0,amarillo,sagitario,1,1.0,-2.0169,2.0,1.0106,-5.9489,-0.5579,5.0,-2.6574,1.0,-1.382,7.8979,-0.5079,-0.4734,4.0,0.4066,-0.0943,3.0,4.0,-7.086,9.4723,-0.338,-1.6708,-1.1475,2.0,3.0,5.939,0.8829,-4.3806,-8.8551,1.0
3536,2022-02-24,59,10707.27,autonomo,26.2,casado,3,116069.13,300,hipoteca,3,0.063,bueno,0,Barcelona,627.0,azul,capricornio,0,4.0,-0.1805,0.0,2.7149,-6.4371,-0.7479,2.0,-0.2627,3.0,-0.1544,8.7104,0.7351,1.0127,1.0,2.0072,-0.803,1.0,2.0,0.6667,2.318,-0.2257,0.3179,-4.7772,1.0,2.0,-3.5014,-0.5947,-4.1458,-2.6915,5.0
3227,2023-02-27,42,23530.57,empleado,20.1,soltero,0,4700.55,12,tarjeta,3,0.214,bueno,0,Palma,548.0,negro,aries,0,4.0,1.2174,0.0,-3.1237,7.9688,-0.5736,3.0,-3.292,2.0,-1.8444,-3.3739,0.6288,0.285,8.0,1.3599,-0.743,2.0,3.0,8.1346,2.7548,-0.9549,1.0951,-0.9144,3.0,5.0,4.7984,-0.0773,0.2416,-7.7931,7.0
1071,2023-05-08,47,28370.99,empleado,15.8,soltero,2,21939.26,72,auto,1,0.244,bueno,0,Gijon,620.0,amarillo,geminis,0,3.0,-0.2659,4.0,-0.8956,9.4011,0.5707,1.0,0.2601,4.0,-0.1961,3.177,0.5991,-0.9483,1.0,-0.8322,0.0172,2.0,2.0,8.3546,-6.3368,-0.4238,0.0578,9.2389,3.0,6.0,5.0325,-0.0142,2.4597,-2.7643,0.0
1776,2022-04-06,48,,autonomo,5.4,soltero,4,153919.24,300,hipoteca,4,0.289,bueno,0,Palma,850.0,negro,libra,0,2.0,-2.2515,3.0,-0.7821,9.8131,-0.0575,1.0,7.7538,3.0,-0.5876,-9.9296,0.9316,0.5192,2.0,0.0995,2.2647,6.0,7.0,3.3202,-2.4317,1.5477,-1.5935,-2.256,5.0,0.0,-9.126,1.258,4.2247,-2.146,5.0
4858,2023-04-07,40,30514.06,autonomo,3.0,casado,0,2266.92,48,personal,1,0.297,regular,1,Sevilla,595.0,negro,leo,0,1.0,-2.1883,3.0,0.956,-2.0516,-0.2575,3.0,8.5536,3.0,0.4478,0.4213,-0.1732,-1.8791,4.0,-0.5987,0.8213,4.0,4.0,5.1599,-5.5209,-1.2507,0.7922,-1.9751,3.0,3.0,0.3433,0.7796,-4.3725,0.1108,3.0
1284,2023-08-08,44,,autonomo,4.1,soltero,2,148801.43,120,hipoteca,1,0.387,bueno,0,Bilbao,562.0,naranja,acuario,0,1.0,0.4004,3.0,-0.6813,-7.9307,0.1645,5.0,-9.0553,2.0,-0.3405,-4.1173,-0.1934,1.032,4.0,-0.0654,-0.9367,3.0,5.0,-5.8091,0.0407,0.4079,-0.1844,2.7991,3.0,4.0,-0.9852,-0.0063,5.5978,-3.9065,5.0
3113,2022-02-13,35,16522.12,jubilado,15.9,casado,0,10119.38,24,personal,0,0.23,regular,1,Malaga,623.0,negro,virgo,0,2.0,1.0818,1.0,2.604,-9.6945,0.1492,4.0,-9.3833,3.0,-1.1958,5.3479,0.0684,1.3392,3.0,1.7839,0.5499,3.0,4.0,4.2881,-1.991,0.393,0.1712,1.3973,3.0,7.0,7.3992,-0.9915,6.6483,0.5794,4.0
4803,2022-06-11,52,46035.2,empleado,27.0,viudo,2,2576.7,36,tarjeta,1,0.225,bueno,0,Zaragoza,494.0,amarillo,leo,0,3.0,-0.4651,3.0,1.5459,7.9665,-1.2218,6.0,-8.0817,4.0,0.1673,6.9769,1.9852,0.9917,1.0,0.6537,-0.9348,6.0,4.0,3.2202,2.1751,-0.5127,0.6317,6.6259,3.0,3.0,-8.3318,0.276,6.8625,-7.221,5.0
1837,2023-11-19,51,28631.25,autonomo,15.1,soltero,0,4714.93,36,tarjeta,2,0.268,bueno,0,Valencia,648.0,verde,libra,0,2.0,-0.9175,1.0,0.3362,-8.164,0.4164,3.0,-1.4592,3.0,0.0763,1.2297,-1.3253,0.3611,1.0,0.8087,-0.8778,2.0,4.0,-7.749,3.4609,0.5202,0.1572,-7.0121,2.0,2.0,-9.4699,-0.8237,-1.6252,9.3761,4.0
4287,2023-06-06,38,,autonomo,9.2,divorciado,0,12239.6,36,tarjeta,3,0.19,malo,1,Palma,501.0,blanco,aries,0,2.0,0.3612,3.0,-1.0925,-4.0461,-0.3877,2.0,-7.9063,6.0,1.6657,-9.514,-0.0325,1.9387,4.0,1.4055,-1.3295,2.0,0.0,2.5791,-1.1863,0.3297,0.2594,7.6908,5.0,3.0,5.2245,-0.5077,-3.0204,1.5676,4.0
1020,2022-03-26,66,41547.33,empleado,23.2,divorciado,2,18584.9,12,personal,1,0.513,bueno,0,Bilbao,597.0,negro,tauro,0,2.0,-0.4397,2.0,-0.3123,1.8396,1.7474,2.0,-5.5907,2.0,0.4029,4.0649,0.9479,0.7701,1.0,-0.8175,0.1174,1.0,2.0,-4.717,4.6361,-0.0354,-1.2919,-8.0123,2.0,3.0,8.3833,0.1933,-4.7301,-9.7318,3.0
3272,2022-10-28,36,10870.23,desempleado,0.0,viudo,0,58391.55,360,hipoteca,3,0.352,bueno,0,Valencia,675.0,verde,tauro,1,2.0,0.5565,0.0,-0.1424,-5.6301,0.6006,7.0,7.4149,4.0,-1.6879,2.9025,0.8278,1.055,3.0,1.1414,0.029,4.0,1.0,-8.4508,9.4552,0.8942,-1.0932,-2.0286,3.0,1.0,-2.0661,0.0508,-8.8404,5.9755,3.0
1327,2023-05-11,47,37504.1,empleado,0.3,casado,1,131540.87,180,hipoteca,2,0.052,regular,1,Cordoba,675.0,naranja,acuario,0,4.0,-0.9546,2.0,1.1335,-7.3699,-0.0491,1.0,-3.1384,5.0,-1.2218,1.9296,-0.1901,-0.2781,3.0,0.017,1.2684,1.0,4.0,4.191,-2.8182,-1.4446,0.1526,-0.0149,1.0,4.0,-9.7655,-0.5936,7.353,1.1621,1.0
476,2023-07-27,44,14540.74,autonomo,16.6,casado,5,16475.2,60,personal,3,0.554,bueno,0,Sevilla,711.0,verde,escorpio,0,1.0,1.2096,6.0,0.0975,8.1582,0.3915,5.0,-7.0362,2.0,0.0055,7.3003,-2.0891,0.1092,5.0,-0.5337,-1.7066,4.0,3.0,-0.8574,3.1883,0.1304,0.548,8.9665,5.0,3.0,-8.5006,1.1126,4.1196,-5.2184,3.0
3517,2022-05-04,61,24130.37,jubilado,40.7,casado,1,10998.62,48,personal,2,0.438,malo,1,Valencia,,blanco,aries,1,2.0,-0.6699,6.0,-0.2571,1.5825,-0.3936,1.0,-2.026,6.0,-0.664,-3.9556,0.1773,0.694,1.0,-0.8792,-0.9473,1.0,5.0,6.6778,7.6964,-0.4765,-0.5737,6.4759,2.0,5.0,-4.8244,-0.8097,-0.7592,4.168,4.0
1652,2022-01-14,51,35941.18,autonomo,18.1,divorciado,3,6132.62,36,tarjeta,1,0.266,bueno,0,Murcia,598.0,amarillo,geminis,0,2.0,2.1317,3.0,-0.6552,6.6611,0.2043,3.0,3.8438,4.0,1.1253,-0.7114,-0.3334,-0.9986,4.0,-0.5269,1.4774,4.0,4.0,-8.9583,-6.4233,-1.0858,-0.0511,3.7972,3.0,1.0,7.3897,-2.9074,-4.5379,5.6872,1.0
4078,2023-03-16,49,22967.0,empleado,28.5,soltero,2,2668.4,6,tarjeta,2,0.167,regular,0,Vigo,544.0,rojo,escorpio,0,3.0,-1.3033,5.0,-0.1951,3.2965,-0.5568,5.0,5.2026,3.0,-0.6792,-1.5274,-1.9153,-0.5522,3.0,-1.4725,0.453,7.0,4.0,-5.7843,6.6176,1.7093,-1.4897,3.0439,2.0,2.0,0.9567,1.1574,-8.0048,0.1935,4.0
4330,2023-10-04,54,2880.39,empleado,25.6,casado,2,25949.94,48,auto,1,0.214,bueno,1,Gijon,607.0,verde,libra,0,5.0,-1.2103,5.0,-0.2612,-8.8293,-1.0088,8.0,8.1937,2.0,-1.9483,7.2408,0.5952,-0.2598,5.0,-0.5742,-0.1955,2.0,4.0,-8.1679,1.3306,0.0984,-2.2258,-9.4697,1.0,4.0,6.9154,0.8791,-0.1921,-3.5101,2.0
4484,2022-02-14,44,12717.1,empleado,25.7,casado,2,25392.96,24,personal,1,0.253,bueno,1,Gijon,770.0,verde,piscis,0,3.0,0.4333,5.0,1.6456,3.6549,1.3317,3.0,-7.6771,2.0,1.0301,-6.5608,-1.0259,-0.1757,1.0,-0.6322,-0.3288,8.0,2.0,-7.1769,-5.1713,0.0381,-0.6014,-9.8799,5.0,6.0,5.5571,0.2023,7.7582,-2.1874,2.0
2524,2022-10-20,46,31350.14,empleado,20.9,soltero,5,230763.92,120,hipoteca,2,0.49,bueno,0,Bilbao,705.0,verde,piscis,0,3.0,-0.3391,3.0,-0.5835,-5.917,1.6999,5.0,3.992,3.0,-1.741,8.7615,0.764,0.6988,2.0,0.8371,-1.2134,0.0,6.0,0.3194,0.2636,0.554,0.5864,-1.7735,2.0,3.0,4.2248,0.443,-8.0429,-9.0836,4.0
